alpha	beta	eta	r
0.038990307	0.002263456	237.6205719	5.392346829
0.009304629	0.025697539	1607.147497	19.91189778
0.273606594	1.77181508	0.129229995	0.034893533
2.694476582	0.00334554	0.168885969	2.654172163
0.16402599	1.294492362	0.002433333	2.500897582
0.006690308	0.002701818	322.1790026	18.34381328
0.083117965	0.094551682	0.605318921	0.015835554
0.010045108	3.765576553	8.275493564	87.55211323
0.11081949	3.71271E-05	25.01499557	49.26853148
2.732116287	0.006336375	0.145807106	46.27452811
0.28478834	1.216906341	0.001107176	1.941873129
0.119139214	4.42E-05	28.85269774	55.07280461
0.676000576	298.1797178	0.000468562	0.659794737
49.6066736	2854.898158	0.002096883	2.18196555
2.33110646	0.00418513	0.186310215	19.88507868
0.015398721	2.09844E-05	169.3001815	102.4910036
6.411056363	229.7149636	14.72393676	3.408830352
2.71735842	0.003231489	0.117377283	30.32581487
75.61660617	1552.016922	0.003251846	30.07376596
0.018607179	7.57E-006	3.056600366	4.027251864
0.007101594	0.187048322	681.6977621	7.210191391
0.425347561	0.005902052	0.068651029	2.857061575
0.628910452	140.8589825	0.000322254	1.864750915
22.28588731	43.94502181	1.251264229	0.115812915
0.798908548	0.000399867	0.362954605	13.14669315
0.09442985	6.58732E-05	69.63100897	15.9342978
0.798908548	0.000399867	0.362954605	13.14669315
0.021266168	0.5436837	24.54298032	88.79702402
0.613591534	0.683551353	0.002778845	2.122983743
292.3049394	3430.270021	15.80060669	0.469511066
0.068204565	1.69865E-05	52.45214614	21.82281037
5.712530399	1063.15529	0.000603277	1.504587979
0.833688316	0.001662306	0.108199129	5.854403206
0.015961995	0.01732336	858.7429356	32.46972309
0.316729331	1.460694251	0.001180208	1.10971627
46.57593128	1305.946361	12.53141814	1.024018921
0.102448243	0.002147129	199.1427398	66.55134939
0.009691792	0.025538625	1396.118828	12.32333532
0.006522211	0.000257915	347.3400597	118.5393659
127.3715576	4943.551521	0.001594438	33.3686852
0.059369124	1.95999E-05	50.99502004	21.33283845
8.857795254	232.5793003	11.36081734	0.994585344
0.483672018	0.141344262	210.1321231	40.91702713
6.57112753	747.8085341	0.002796339	115.6234088
0.01494512	0.694281613	9.778318414	63.11363184
0.156458532	0.002198926	777.0669403	105.2068116
1.338280756	0.677970002	0.0845919	0.159615942
15.72917801	1100.073035	0.003396482	106.2937059
36.6562063	1596.699017	0.00133957	5.895856347
5.242594026	879.3673124	0.001602959	171.3244601
0.008469927	0.000702138	229.0336166	8.012104272
0.021782881	0.013249633	0.409698568	0.009683599
0.709517057	0.035921558	346.1428758	144.4912418
0.373563782	21.75192169	45.40077357	39.34255878
0.961562224	0.001760294	0.101237864	8.42023055
2.919107441	0.007215323	0.118243892	35.58005166
0.096627873	4.4753E-05	11.69238163	2.360403608
0.121467704	0.000128113	95.0821785	23.31291685
0.009784266	0.022099759	1406.75682	9.930518426
0.002558159	0.246360077	15.19046666	89.30438151
0.038906364	0.041589951	0.496485348	0.005416365
0.011234436	0.032103381	1.740653357	0.032069535
2.919107441	0.007215323	0.118243892	35.58005166
0.153945848	0.000189002	124.3276605	16.89736456
0.068544807	0.003824251	268.461503	56.57552481
0.013008914	0.442347787	37.28320816	65.90384814
0.001379769	0.011789598	0.645462259	0.026824133
702.9114115	8366.489002	0.00153277	1.686123412
0.021266168	0.5436837	24.54298032	88.79702402
0.044545278	0.102630796	0.470904922	0.014670063
14.05817526	321.4830018	0.000581435	1.422573216
37.17104559	1251.543035	0.001516938	3.573208381
3.619883394	0.004248029	0.272579126	13.67204891
0.09065732	1.363920829	0.001964916	3.676307501
2.096272503	166.1578673	11.69174081	4.129454661
0.026213355	0.932239718	21.13799257	85.40699809
68.25246301	491.4192095	3.876312456	1.115297707
0.02719085	0.008090972	164.8129523	17.727549
11.86729984	1228.643177	0.000742348	1.249316523
5.019873665	560.4461118	0.000158593	1.254188262
20.65015928	102.8397174	0.000502621	2.247706338
0.000826097	0.008124645	0.851528345	0.03073766
0.018607179	7.57E-006	3.056600366	4.027251864
0.023865748	0.000102319	330.3141	66.67961297
0.028173242	3.88466E-05	311.1739911	134.5857174
0.119947497	0.002860169	947.836604	102.0384236
0.114986816	0.21087393	0.215785298	0.001170664
2.587559809	0.003587997	0.154139617	22.9974158
1.264550846	0.698190521	0.003365642	3.816609414
0.09065732	1.363920829	0.001964916	3.676307501
0.431097924	0.036647434	0.016718547	2.357796436
292.3049394	3430.270021	15.80060669	0.469511066
1.1624067	0.000704526	0.379892786	11.77058717
3.393964648	0.008090803	0.17180075	56.81649241
0.010699724	0.002964533	220.5571583	10.5573838
0.119947497	0.002860169	947.836604	102.0384236
0.637378471	0.466648041	0.060528622	0.170508423
1.451249946	315.8526309	0.001198944	191.429838
9.212282673	804.8007627	0.001011498	1.447167956
0.05136566	0.20620313	542.1214967	13.28825588
1.091606482	1.912449617	0.002921361	1.149263453
1.887358778	0.002330588	0.209861463	11.46187322
1.887358778	0.002330588	0.209861463	11.46187322
0.008416894	0.001091509	142.8543907	14.76105372
0.005944864	5.98302E-05	412.098397	125.4522772
42.16136186	771.9401704	0.003325192	66.4984622
6.952825433	24.80034565	1.43779435	0.056683239
0.061767674	0.000227001	179.669623	125.1487354
0.746875236	0.000387884	0.292536766	3.788779311
0.368667124	0.020013533	0.015102765	2.198220185
0.083836658	4.78437E-05	0.749948731	2.854285876
0.098979466	0.224111468	0.209939788	0.013419059
1.002885401	0.000670508	0.101820222	8.132331115
0.022563796	1.74105857	5.637778236	40.39469264
0.285823918	1.490685224	0.11774034	0.036282409
0.018034423	3.08721E-05	283.6273982	30.05843344
0.798908548	0.000399867	0.362954605	13.14669315
0.082843775	0.00038448	2326.568796	54.50264964
0.093286005	3.39977E-05	12.70167665	2.824149285
0.149992282	2.55746E-05	0.768172487	12.29574705
37.34395495	1340.249884	0.003495892	70.65775118
75.61660617	1552.016922	0.003251846	30.07376596
0.032939743	0.000262066	768.6384227	122.208206
0.005944864	5.98302E-05	412.098397	125.4522772
0.191141356	0.130045446	232.3435218	36.10257794
1.818933663	0.001705369	0.216578288	24.99560042
0.094208746	0.209130385	0.371420288	0.001051034
0.003429612	0.076197753	18.72708588	25.67182186
0.020231739	0.015257452	1044.795311	39.09046962
0.065197922	7.53461E-05	894.1301744	30.52820228
0.55899698	406.1065895	0.001373149	171.09285
0.028914058	0.064260469	0.450280347	0.0121544
4.072415574	647.771631	0.001112965	125.7616294
0.048861442	0.042797649	0.733082258	0.02314726
27.40521868	135.0268293	0.000745642	2.00007978
12.26713796	823.5629819	0.001978588	3.767877586
4.91543133	348.378114	0.000171971	1.153130229
0.002294545	0.002117782	94.80494186	16.48857411
0.021782881	0.013249633	0.409698568	0.009683599
0.090298593	7.59177E-05	953.9768878	31.80663702
1.110824942	0.001329412	0.065817409	7.049759526
0.845057065	0.000595708	0.635162174	6.280663838
6.952825433	24.80034565	1.43779435	0.056683239
0.316952875	0.008158328	252.2496272	123.7599389
0.034093003	0.000412936	799.2494832	108.2805216
0.061767674	0.000227001	179.669623	125.1487354
0.063315848	8.648245797	16.18048636	83.14031866
0.061767674	0.000227001	179.669623	125.1487354
0.021099163	0.872561556	11.21970831	53.31118988
0.28478834	1.216906341	0.001107176	1.941873129
0.673659598	101.8380205	0.000548014	1.177474596
0.279575088	0.004215066	0.079936583	3.101164466
0.191322016	64.46041986	26.683527	12.70047609
0.927047201	134.9567546	0.000197682	1.530108268
2.578702176	1.59071084	1.199768449	0.071364237
1.1624067	0.000704526	0.379892786	11.77058717
0.078772469	2.97469E-05	17.47476884	46.30855349
0.014757309	0.003507589	293.6638066	17.12369958
0.039202458	0.098557755	0.534754495	0.012151467
0.004790227	9.94E-006	5.412127134	8.424610004
0.417322913	81.98838195	12.45641904	11.32780993
5.390303407	13.57910507	0.571299837	0.152464075
0.032890893	0.462840803	631.2823496	3.704319993
0.022243646	4.01953E-05	2097.819328	29.3081829
0.281516075	0.015605467	178.6848697	94.83690931
0.102448243	0.002147129	199.1427398	66.55134939
0.009099624	0.148868843	634.8504211	24.34722824
1.1624067	0.000704526	0.379892786	11.77058717
0.042360784	0.190254689	0.102561576	0.025090553
26.07006545	306.5151933	2.252693126	0.619152192
0.01494512	0.694281613	9.778318414	63.11363184
0.256284082	0.083106052	234.9302481	70.62886978
0.798908548	0.000399867	0.362954605	13.14669315
2.817803784	0.002988725	0.243868141	3.902663308
0.153945848	0.000189002	124.3276605	16.89736456
0.191141356	0.130045446	232.3435218	36.10257794
35.86191656	1800.905517	0.00149668	7.038424503
314.6971607	5615.696638	11.78818331	0.736736157
25.64568466	242.1145729	1.7736679	0.464584535
294.6626772	4445.252805	0.003542526	23.78411598
0.091136986	6.60932E-05	19.32280577	1.365776229
0.025384767	0.016320172	113.4676481	21.42725705
0.024852934	0.000374471	2136.761354	148.4826163
0.119894458	0.001829193	1513.743247	221.792515
2.081999448	3.020520524	0.003771947	0.949746827
0.017749126	4.48E-006	5.658449043	3.085871573
2.165657986	0.002657371	0.185431506	8.530620809
0.927047201	134.9567546	0.000197682	1.530108268
0.084902806	8.78633E-05	983.5792357	30.05381753
0.015452753	0.14715809	384.2969124	33.73795198
0.172957033	0.189747695	472.9800779	38.71820266
0.340469713	0.088133627	1.415019154	0.028665032
0.973531707	1.649787424	0.002108811	2.295392359
0.669447742	0.000545136	0.641691209	5.652392517
0.018539464	0.001941944	145.138088	5.447361874
6.984118892	73.52578203	0.001503978	1.614615924
0.425347561	0.005902052	0.068651029	2.857061575
0.021173437	0.027357704	1282.582548	25.2239145
8.481586151	41.1845834	2.061050054	0.204479615
0.01582176	1.74668E-05	280.5945178	109.8932596
0.181558587	0.002271365	775.3374039	106.4245488
1.247347248	0.001760422	0.058443279	4.652232647
0.008146417	0.002100309	215.0133134	24.89822393
0.475730606	0.026828283	0.019562157	2.450892461
5.464222409	430.4117323	0.000330619	1.215157774
0.020519833	1.171997801	6.69436009	67.78315431
0.109601647	2.6912E-05	0.649421655	14.7647143
0.093286005	3.39977E-05	12.70167665	2.824149285
0.003865769	0.010735352	0.330574979	0.011295895
0.16976061	2.61514E-05	0.835600052	10.20912513
23.31931175	40.8414065	1.521515551	0.142768394
0.084902806	8.78633E-05	983.5792357	30.05381753
0.006244889	0.12739132	806.0325175	29.11730431
0.036652396	0.015395297	185.0508167	19.47733483
1.006367429	4.339732182	0.002119368	0.473462355
0.034093003	0.000412936	799.2494832	108.2805216
0.05136566	0.20620313	542.1214967	13.28825588
0.039353075	0.047717901	0.400147195	0.014462488
19.09692121	23.3711769	1.305914506	0.084571045
2.688062723	0.002414153	0.325129461	16.53049252
0.305965545	4.9288856	0.008134573	15.4152941
0.10723339	10.97619799	18.91389099	93.17967147
27.63080882	1015.99317	0.001123513	1.910324311
0.006328597	0.19758558	736.2395052	12.19780226
151.6198439	4627.518408	0.001814665	19.05446417
0.05965711	0.065364813	0.531626445	0.014159139
0.405423514	0.000147196	0.978436939	7.144274081
0.001114658	0.129568467	15.57654296	239.7938448
2.075321214	0.003188738	0.171378413	7.586210278
0.031489578	4.4912E-05	344.2021209	147.1443382
0.114539047	4.82068E-05	1.322445053	1.507343977
2.714790969	235.6465198	9.875020065	7.33825968
3.249873622	0.003461153	0.231103511	16.40676968
1.090953131	0.000833116	0.199046201	3.248006704
0.037119391	0.036677906	1.671806887	0.018232456
47.75829885	1628.916084	0.001718618	2.452943965
183.1483861	5815.672489	0.002801177	2.049602838
0.01341331	8.08E-006	18.951275	53.52461834
0.041843431	3.711730402	6.532830464	46.72470688
0.782480119	0.639386098	0.003186795	2.289437625
0.192815417	0.006202117	195.6610304	108.8410741
1.417202449	389.0478334	0.00307693	337.5260784
0.018539464	0.001941944	145.138088	5.447361874
516.8860986	9515.416484	0.002666396	1.5755508
284.302039	8862.439166	0.00306995	3.099778208
4.393408329	25.16182064	0.270391148	0.066635995
0.760866451	156.9791067	0.000152949	1.40596389
10.73008445	244.299926	20.01702453	2.362674374
9.770251211	317.7988668	6.368777691	2.105133831
11.26980652	1157.562743	0.002884698	158.9939553
0.16976061	2.61514E-05	0.835600052	10.20912513
0.443874647	0.166995545	256.9848092	85.32766481
3.274686469	0.00333204	0.213360498	13.13511467
26.30067627	804.6675041	0.002525448	45.44326761
0.483230279	0.025941611	0.017580997	2.184707956
75.61660617	1552.016922	0.003251846	30.07376596
23.31931175	40.8414065	1.521515551	0.142768394
14.25146803	59.27990599	0.000985065	2.36557368
0.067787304	0.266337755	412.0760376	11.45648433
0.012335418	7.15E-006	25.60768345	61.44176244
0.025959277	0.014722803	158.3727631	17.97412734
0.005482018	7.23E-006	4.346184484	3.102020391
0.011643516	0.001065424	153.7365169	7.386890286
0.014715477	3.36125E-05	217.5730569	128.4077407
11.46445847	137.8093653	1.165265427	0.275675418
4.393408329	25.16182064	0.270391148	0.066635995
5.071774992	390.6381848	0.000229605	1.445297435
0.278168634	0.206839983	0.360619923	0.002097441
1.349872687	0.001239129	0.136464832	4.138147414
0.191322016	64.46041986	26.683527	12.70047609
0.392284518	229.436573	0.000745345	0.410839957
0.098947665	0.001589334	1139.767765	204.4783086
53.61298278	810.8033683	0.000513105	0.770945003
0.1041393	0.517552145	0.158178712	0.114314802
0.134083798	0.179002523	0.220779306	0.000935713
0.001523606	0.009754504	0.405453971	0.023428039
0.003921195	0.088535595	19.43888307	29.02025688
0.013008914	0.442347787	37.28320816	65.90384814
0.011072148	0.12123561	456.3025731	22.45993506
29.51624752	357.21262	0.000517393	1.730718411
3.249873622	0.003461153	0.231103511	16.40676968
78.34654485	1972.271124	13.87487421	0.860361705
0.005772833	0.018214667	2338.935922	16.48582099
0.845057065	0.000595708	0.635162174	6.280663838
0.018594376	0.357743714	503.4224557	12.13839402
0.645840534	0.000643835	0.143580476	3.059579521
0.985137892	380.8752092	0.001347965	183.2303957
0.360908469	0.539726232	0.00314041	1.859668728
0.28478834	1.216906341	0.001107176	1.941873129
0.022050556	0.000245899	649.8524273	174.7149382
0.052525434	0.167684574	407.821245	7.439459565
1.908842275	0.002551026	0.217332587	19.57576054
0.219878011	0.000188455	1.052803719	3.068458691
0.010045108	3.765576553	8.275493564	87.55211323
0.572807265	83.27696235	16.41218428	9.685758882
0.717821699	66.25572633	36.00826482	11.55785461
10.73008445	244.299926	20.01702453	2.362674374
0.029939557	0.000517118	1390.164056	141.940518
0.033709662	0.074264314	393.7806153	23.79556388
0.002398305	0.003310631	375.5565239	7.558391228
0.703555056	0.001181427	0.055004101	4.050843112
0.054303595	0.126646734	0.455994168	0.01695365
60.39874169	1266.536474	0.001549238	3.853599428
0.119894458	0.001829193	1513.743247	221.792515
0.010699724	0.002964533	220.5571583	10.5573838
18.02380365	226.7718919	21.30832789	1.784888351
0.262933694	105.2616827	21.03235266	14.42097111
0.02090211	0.000314633	643.8333362	132.0945535
39.70241939	942.6511636	0.003786883	57.52452543
5.987435495	13.69428146	0.567185498	0.157366945
0.119333412	0.003394985	928.4338111	106.7830439
0.007853443	0.003259431	207.5271633	10.42002658
2.471090851	0.004670148	0.158468205	34.28287762
1.887358778	0.002330588	0.209861463	11.46187322
0.119947497	0.002860169	947.836604	102.0384236
0.005060633	0.068355692	17.72753077	25.63203389
6.411056363	229.7149636	14.72393676	3.408830352
1.822154721	2.68235081	0.05675486	0.24716674
0.002138136	0.017175419	0.638345239	0.028081289
6.57112753	747.8085341	0.002796339	115.6234088
0.833519154	0.000515861	0.162673539	2.538493839
0.043500072	0.026152795	0.704056967	0.011137513
2.527045228	888.1027723	0.002318611	282.8289226
0.150315729	1.595961372	0.002536868	3.305481432
1.478086363	6.047244427	0.001607955	0.547688955
0.392284518	229.436573	0.000745345	0.410839957
0.006804795	0.003961933	196.0688498	11.7371973
0.266882264	59.50343597	17.50231273	11.48693429
0.709012284	3.38525184	0.077784881	0.097248549
35.86191656	1800.905517	0.00149668	7.038424503
86.20701033	706.8572421	3.022366307	1.233619734
0.012075808	3.57908E-05	7.577555015	10.65148
1.500596086	371.0962903	0.001307636	193.3977018
0.229695195	3.38312E-05	1.944014088	3.989991558
0.013862107	3.488607828	9.465681028	85.58406015
5.712530399	1063.15529	0.000603277	1.504587979
0.1041393	0.517552145	0.158178712	0.114314802
2.270690404	0.244289902	0.008142572	1.332684455
0.002406874	0.003349766	286.772349	10.83999924
3.461500066	0.004048342	0.198734244	13.18261355
196.6217198	2938.675911	0.00254152	12.56561475
0.012335418	7.15E-006	25.60768345	61.44176244
0.059198394	2.6039E-05	41.32906811	33.02342525
5.732117124	785.8840024	0.001607279	159.262639
75.12272903	3672.944691	0.002118705	7.451579706
0.064666045	7.56724E-05	103.0916351	9.735689875
0.015044868	0.386170209	28.03896097	79.83213649
1.603568381	336.0768402	0.000970516	202.1534468
16.20357527	26.00802677	2.675160587	0.159429069
